Detuning_Normalizado,Probabilidade_P2
4.826862539349440206e-01,6.752739132188837479e-01
5.246589716684184612e-01,7.932931007527446177e-01
5.666316894018927908e-01,8.310533689518699862e-01
6.086044071353626794e-01,7.813096520034569226e-01
6.505771248688370090e-01,6.556805309449459385e-01
6.925498426023114495e-01,4.819114796281714908e-01
7.345225603357812272e-01,2.976863518974260936e-01
7.764952780692556678e-01,1.423765695495553263e-01
8.184679958027299973e-01,4.854730472994081558e-02
8.604407135362044379e-01,3.506580897875563596e-02
9.024134312696787674e-01,1.032792858257002011e-01
9.443861490031486561e-01,2.370375933586020001e-01
9.863588667366229856e-01,4.064866078928030535e-01
1.028331584470097315e+00,5.747402066461789749e-01
1.070304302203567204e+00,7.059310830339029508e-01
1.112277019937041533e+00,7.728719325467278134e-01
1.154249737670516085e+00,7.626807878534054286e-01
1.196222455403990415e+00,6.792023366241799476e-01
1.238195173137464744e+00,5.417784736548758584e-01
1.280167890870934633e+00,3.807228308400573691e-01
1.322140608604408962e+00,2.305586200298964106e-01
1.364113326337883292e+00,1.225354540147334109e-01
1.406086044071353180e+00,7.805580114587901130e-02
1.448058761804827510e+00,1.043995388351028342e-01
1.490031479538302062e+00,1.935984933592103940e-01
1.532004197271776391e+00,3.246073132230634095e-01
1.573976915005250721e+00,4.682012110301033148e-01
1.615949632738720609e+00,5.934611373393694489e-01
1.657922350472194939e+00,6.744021671033862964e-01
1.699895068205669268e+00,6.953188505165031064e-01
1.741867785939139157e+00,6.537471876783356173e-01
1.783840503672613487e+00,5.604952186824646576e-01
1.825813221406088038e+00,4.368449471971344589e-01
1.867785939139562368e+00,3.096325894948682156e-01
1.909758656873036697e+00,2.053426283734875735e-01
1.951731374606506586e+00,1.445177530006599154e-01
1.993704092339980916e+00,1.376657824706484790e-01
2.035676810073455467e+00,1.834740325765683577e-01
2.077649527806925356e+00,2.696119771908664364e-01
2.119622245540399685e+00,3.758359101521602796e-01
2.161594963273874015e+00,4.786289786981595684e-01
2.203567681007348344e+00,5.563164230272784616e-01
2.245540398740822674e+00,5.935440102364374360e-01
2.287513116474292563e+00,5.841973711049109896e-01
2.329485834207766892e+00,5.322186871608263203e-01
2.371458551941241222e+00,4.502539132964626378e-01
2.413431269674711110e+00,3.565306727892635918e-01
2.455403987408185440e+00,2.707238899740344040e-01
2.497376705141659770e+00,2.097418882908251292e-01
2.539349422875134099e+00,1.843318391820120417e-01
2.581322140608608873e+00,1.971787420467731866e-01
2.623294858342078317e+00,2.428154918937454609e-01
2.665267576075553091e+00,3.092572676255178621e-01
2.707240293809027420e+00,3.809112190982759660e-01
2.749213011542497309e+00,4.420677380893559549e-01
2.791185729275971639e+00,4.801981082095992948e-01
2.833158447009445968e+00,4.883726791707186932e-01
2.875131164742920298e+00,4.663441607263167921e-01
2.917103882476394627e+00,4.201538039351317422e-01
2.959076600209864516e+00,3.604415703398554105e-01
3.001049317943338846e+00,2.999047786564206231e-01
3.043022035676813175e+00,2.505005654601995535e-01
3.084994753410283064e+00,2.210009709760660523e-01
3.126967471143757393e+00,2.153920384586966996e-01
3.168940188877231723e+00,2.323942571809042013e-01
3.210912906610706052e+00,2.661237000704049227e-01
3.252885624344180826e+00,3.076697684221602058e-01
